type,properties.streamorder,properties.streamID,properties.followingStreamID,properties.id,geometry.type,geometry.coordinates
Feature,3,5542,2253,5542_2,Point,-72.97564423736675;10.290634321168039
Feature,3,5542,2253,5542_3,Point,-72.981095241683;10.296080908486402
Feature,3,5542,2253,5542_4,Point,-72.9887010729101;10.297574542411093
Feature,3,5542,2253,5542_5,Point,-72.99678416443295;10.297462268839086
Feature,3,5542,2253,5542_6,Point,-73.00424172115308;10.297218823132361
Feature,3,5542,2253,5542_7,Point,-73.01063130158735;10.302160263928497
Feature,3,5542,2253,5542_8,Point,-73.01583776674406;10.30792629757071
Feature,3,5542,2253,5542_9,Point,-73.01882870198307;10.315392203399602
Feature,3,5542,2253,5542_10,Point,-73.02119314745403;10.322209352698929
Feature,3,5542,2253,5542_11,Point,-73.0231266549051;10.32960505288779
Feature,3,5542,2253,5542_12,Point,-73.02602755988516;10.336879300038937
Feature,3,5542,2253,5542_13,Point,-73.02935339687829;10.34321496419392
Feature,3,5542,2253,5542_14,Point,-73.03662174288026;10.345316716102232
Feature,3,5542,2253,5542_15,Point,-73.04427185931839;10.347618968956752
Feature,3,5542,2253,5542_16,Point,-73.05159395759192;10.350683543046458
Feature,1,5555,2971,5555_1,Point,-72.98099981953243;10.506600217990751
Feature,1,5555,2971,5555_2,Point,-72.98196162620197;10.513204819795801
Feature,2,5575;6836;6839,4699,5575_1,Point,-73.03941748331054;10.293366160183863
Feature,2,5575,4699,5575_2,Point,-73.04564844441916;10.289606337100146
Feature,2,5575,4699,5575_3,Point,-73.0533032950541;10.287031937152221
Feature,2,5575,4699,5575_4,Point,-73.06075860708899;10.286143728626755
Feature,2,5575,4699,5575_5,Point,-73.06709961973505;10.288920333006578
Feature,2,5575,4699,5575_6,Point,-73.07239233821615;10.294558588122282
Feature,2,5575,4699,5575_7,Point,-73.07877084646827;10.291317575141205
Feature,2,5575,4699,5575_8,Point,-73.08506593959022;10.286979153128323
Feature,2,5575,4699,5575_9,Point,-73.08982915045976;10.28061043260477
Feature,2,5575,4699,5575_10,Point,-73.09480051770505;10.276431080875685
Feature,2,5575,4699,5575_11,Point,-73.09648660024799;10.274813836662984
Feature,1,5674,5320,5674_1,Point,-73.04303943439467;10.327647532562443
Feature,1,5674,5320,5674_2,Point,-73.05060351732178;10.32813561371772
Feature,1,5674,5320,5674_3,Point,-73.05609413190369;10.333511728505288
Feature,1,5674,5320,5674_4,Point,-73.05669654317582;10.333515359605707
Feature,1,5786,2971,5786_1,Point,-72.97181180834805;10.500937471889626
Feature,1,5786,2971,5786_2,Point,-72.9730491258076;10.50728180288848
Feature,1,5786,2971,5786_3,Point,-72.97275926861272;10.50971132704321
Feature,2,5788;6794;6795,4917,5788_1,Point,-72.98528077674928;10.423558467530151
Feature,2,5788,4917,5788_2,Point,-72.99180834531015;10.426282087083178
Feature,2,5788,4917,5788_3,Point,-72.99712064154289;10.431880675541695
Feature,2,5788,4917,5788_4,Point,-73.00493905302044;10.43326324791198
Feature,2,5788,4917,5788_5,Point,-73.01254479085176;10.434124179914065
Feature,2,5788,4917,5788_6,Point,-73.02009144492963;10.436420612735114
Feature,2,5789;6100;6101,4917,5789_1,Point,-73.01277533200071;10.450848158376589
Feature,2,5789,4917,5789_2,Point,-73.01703659097349;10.444366429434384
Feature,2,5789,4917,5789_3,Point,-73.02356354417408;10.44030273370752
Feature,1,5806,4726,5806_1,Point,-73.00483589612809;10.421330886499605
Feature,1,5806,4726,5806_2,Point,-73.01231543860382;10.42355278899727
Feature,1,5806,4726,5806_3,Point,-73.01903715911092;10.42703095235279
Feature,1,5807,4726,5807_1,Point,-73.01482436565458;10.430161092409028
Feature,1,5807,4726,5807_2,Point,-73.02197023528916;10.42813670386191
Feature,1,5842,2971,5842_1,Point,-72.96855854370133;10.509594069003867
Feature,1,5842,2971,5842_2,Point,-72.97192960158914;10.51088109048428
Feature,2,5863;6784;6785,2820,5863_1,Point,-72.97164712103701;10.442002238492034
Feature,2,5863,2820,5863_2,Point,-72.97485208147984;10.44821773542963
Feature,2,5863,2820,5863_3,Point,-72.97822820005138;10.455155492301005
Feature,2,5863,2820,5863_4,Point,-72.98000904929994;10.462201190033287
Feature,2,5863,2820,5863_5,Point,-72.98377260479683;10.468805598492414
Feature,2,5863,2820,5863_6,Point,-72.98991459041655;10.47359825080143
Feature,2,5863,2820,5863_7,Point,-72.99225689635134;10.474763670104062
Feature,1,5933,5788,5933_1,Point,-72.99657987222433;10.441526942199612
Feature,1,5933,5788,5933_2,Point,-73.00330532477928;10.43773794623713
Feature,1,5933,5788,5933_3,Point,-73.00969168865909;10.436818178158411
Feature,1,5933,5788,5933_4,Point,-73.01754425578775;10.43623426815058
Feature,1,5933,5788,5933_5,Point,-73.0182587578947;10.43578673973123
Feature,1,5952,5575,5952_1,Point,-73.06795785606081;10.298238366170722
Feature,1,5952,5575,5952_2,Point,-73.07521197206313;10.29464480334832
Feature,1,5952,5575,5952_3,Point,-73.07528304995377;10.294485397460965
Feature,1,5973,2820,5973_1,Point,-72.97574528439326;10.485957839892095
Feature,1,5973,2820,5973_2,Point,-72.98162480139874;10.48066218825674
Feature,1,5973,2820,5973_3,Point,-72.98754173475508;10.475276236118278
Feature,1,5973,2820,5973_4,Point,-72.98796176115187;10.47518850101868
Feature,1,5994,5364,5994_1,Point,-73.01691068398276;10.360029403619336
Feature,1,5994,5364,5994_2,Point,-73.02482292034753;10.358179830764973
Feature,1,5997,5364,5997_1,Point,-73.02832899505529;10.359014877586445
Feature,1,6023,5789,6023_1,Point,-73.008700570186;10.445399233659186
Feature,1,6023,5789,6023_2,Point,-73.01545798807666;10.44544132510953
Feature,1,6051,5406,6051_1,Point,-72.78034036546941;10.468927799795248
Feature,1,6051,5406,6051_2,Point,-72.77495279518955;10.463610644450139
Feature,1,6051,5406,6051_3,Point,-72.76764426821674;10.461006962385975
Feature,1,6051,5406,6051_4,Point,-72.76186036607494;10.461025912224732
Feature,1,6095,4700,6095_1,Point,-72.95110521298892;10.524667114595212
Feature,1,6095,4700,6095_2,Point,-72.95263732505474;10.532150840328597
Feature,1,6095,4700,6095_3,Point,-72.95185142534652;10.53615128023406
Feature,1,6100,5789,6100_1,Point,-73.00811466001856;10.45136144022788
Feature,1,6101,5789,6101_1,Point,-73.00862627170922;10.457059321852265
Feature,1,6110,3873,6110_1,Point,-73.00560883157988;10.385902060890126
Feature,1,6110,3873,6110_2,Point,-73.00467405044748;10.389331145113553
Feature,1,6168,5575,6168_1,Point,-73.06480175143898;10.291891816450693
Feature,1,6168,5575,6168_2,Point,-73.0677396033088;10.289107100794421
Feature,1,6178,3873,6178_1,Point,-73.00138840457564;10.374757604653047
Feature,1,6178,3873,6178_2,Point,-73.00052900260071;10.381809833836412
Feature,1,6178,3873,6178_3,Point,-73.00158077778062;10.387594445206515
Feature,3,6223;6757;6758,5118,6223_1,Point,-72.79602244447514;10.498139142220834
Feature,3,6223,5118,6223_2,Point,-72.79153455763438;10.503954676837806
Feature,3,6223,5118,6223_3,Point,-72.79071768184781;10.512113679216311
Feature,3,6223,5118,6223_4,Point,-72.7877456560403;10.519498521473574
Feature,3,6223,5118,6223_5,Point,-72.78759679168529;10.52713827182638
Feature,3,6223,5118,6223_6,Point,-72.78763306600038;10.534854598488762
Feature,3,6223,5118,6223_7,Point,-72.78447209872446;10.540103062805377
Feature,3,6223,5118,6223_8,Point,-72.78123842644497;10.547782733577598
Feature,3,6223,5118,6223_9,Point,-72.77938351164897;10.551708369076684
Feature,1,6243,5406,6243_1,Point,-72.78536471510684;10.455767353296705
Feature,1,6243,5406,6243_2,Point,-72.77991268986528;10.452023879062788
Feature,2,6253,5406,6253_1,Point,-72.77267919789267;10.429197926260654
Feature,2,6253,5406,6253_2,Point,-72.77623565150729;10.435639621633246
Feature,2,6253,5406,6253_3,Point,-72.77934471413123;10.442002548902252
Feature,2,6253,5406,6253_4,Point,-72.78037013612452;10.449115364060075
Feature,2,6253,5406,6253_5,Point,-72.7805601678634;10.450853453038336
Feature,1,6288,5542,6288_1,Point,-73.0209460325633;10.327964728415845
Feature,1,6288,5542,6288_2,Point,-73.0215855780769;10.327878257913978
Feature,1,6304,5863,6304_1,Point,-72.96615495954798;10.458056656077254
Feature,1,6304,5863,6304_2,Point,-72.97401806895648;10.459481084027582
Feature,1,6304,5863,6304_3,Point,-72.97910514339596;10.460760337937593
Feature,1,6325,4484,6325_1,Point,-72.99609788556982;10.4026556279964
Feature,1,6325,4484,6325_2,Point,-73.00398272209962;10.40382904672211
Feature,1,6327,4484,6327_1,Point,-72.98865891410671;10.409388344405459
Feature,1,6327,4484,6327_2,Point,-72.99605996000787;10.408711617902519
Feature,1,6327,4484,6327_3,Point,-73.00351584392347;10.406588786859848
Feature,1,6337,5320,6337_1,Point,-73.03740621113359;10.308630571847143
Feature,1,6337,5320,6337_2,Point,-73.0425947054332;10.314085695850816
Feature,1,6338,5320,6338_1,Point,-73.04842975742127;10.312132319818701
Feature,1,6341,5541,6341_1,Point,-73.00839478618208;10.33511888521346
Feature,1,6341,5541,6341_2,Point,-73.00945888439952;10.340097043274906
Feature,1,6342,3126,6342_1,Point,-72.84704628592213;10.51520998411256
Feature,1,6342,3126,6342_2,Point,-72.85465341402107;10.518334574135844
Feature,1,6342,3126,6342_3,Point,-72.86180039325065;10.521727056716427
Feature,1,6342,3126,6342_4,Point,-72.8696380154611;10.52213030877517
Feature,1,6342,3126,6342_5,Point,-72.87477286034576;10.528191110432287
Feature,1,6342,3126,6342_6,Point,-72.88188181101077;10.532346540813915
Feature,1,6342,3126,6342_7,Point,-72.88965223039759;10.535471524342864
Feature,1,6373,5406,6373_1,Point,-72.79722308898376;10.457476354278135
Feature,1,6373,5406,6373_2,Point,-72.79376913568605;10.450368860353993
Feature,1,6373,5406,6373_3,Point,-72.78792616672311;10.444958907567226
Feature,1,6373,5406,6373_4,Point,-72.78754281758154;10.444756135533003
Feature,1,6378,3873,6378_1,Point,-72.98747228206238;10.38081731499702
Feature,1,6378,3873,6378_2,Point,-72.98981884378537;10.385080404762741
Feature,1,6398,5541,6398_1,Point,-72.99236098297669;10.32995750708662
Feature,1,6398,5541,6398_2,Point,-72.99844316473362;10.33532120782379
Feature,1,6398,5541,6398_3,Point,-73.00278863317737;10.341050085105646
Feature,1,6398,5541,6398_4,Point,-73.00680304644735;10.341436511985059
Feature,2,6417;7367;7368,5406,6417_1,Point,-72.83575476882585;10.444634823134342
Feature,2,6417,5406,6417_2,Point,-72.8284518187819;10.444367787394432
Feature,2,6417,5406,6417_3,Point,-72.8216852550178;10.448945792263986
Feature,2,6417,5406,6417_4,Point,-72.81435852188136;10.452081044481083
Feature,2,6417,5406,6417_5,Point,-72.80623596340496;10.450669561892639
Feature,2,6417,5406,6417_6,Point,-72.79976737275082;10.44627695892003
Feature,2,6417,5406,6417_7,Point,-72.79308945671653;10.444704160576643
Feature,2,6417,5406,6417_8,Point,-72.79121792409408;10.441527909845808
Feature,1,6419,2820,6419_1,Point,-72.96059229855298;10.484776339084503
Feature,1,6419,2820,6419_2,Point,-72.9641055092952;10.478240028368264
Feature,1,6419,2820,6419_3,Point,-72.96410812950218;10.47783888393854
Feature,1,6477,5542,6477_1,Point,-72.99655564753428;10.31624402273481
Feature,1,6477,5542,6477_2,Point,-73.00317222993124;10.319967800094563
Feature,1,6477,5542,6477_3,Point,-73.01114758425766;10.322119343028625
Feature,1,6477,5542,6477_4,Point,-73.01866626646314;10.319453791127868
Feature,1,6477,5542,6477_5,Point,-73.0199049331585;10.31928060388992
Feature,1,6502,3873,6502_1,Point,-72.97700810030283;10.375328110811717
Feature,1,6502,3873,6502_2,Point,-72.97842030117967;10.382888948600176
Feature,1,6502,3873,6502_3,Point,-72.98314253719008;10.386846332579957
Feature,1,6539,2820,6539_1,Point,-72.94949767022244;10.477564289716373
Feature,1,6539,2820,6539_2,Point,-72.95617310314077;10.476251401528389
Feature,1,6560,6223,6560_1,Point,-72.7780673323143;10.518710824364838
Feature,1,6560,6223,6560_2,Point,-72.78471716751514;10.516407503512557
Feature,1,6560,6223,6560_3,Point,-72.78830275474455;10.517788229368655
Feature,2,6571;7020;7022,5406,6571_1,Point,-72.79034606106097;10.409798453942136
Feature,2,6571,5406,6571_2,Point,-72.788861315002;10.416992152165426
Feature,2,6571,5406,6571_3,Point,-72.79029348284077;10.424217082284036
Feature,2,6571,5406,6571_4,Point,-72.79554516547537;10.430033825832771
Feature,2,6571,5406,6571_5,Point,-72.7974958326174;10.431719814174432
Feature,1,6582,6223,6582_1,Point,-72.79288825946979;10.515108792638204
Feature,1,6582,6223,6582_2,Point,-72.79061223393008;10.51409876557239
Feature,1,6590,3126,6590_1,Point,-72.90395650839618;10.513783552587563
Feature,1,6590,3126,6590_2,Point,-72.89689784628851;10.517713115445495
Feature,1,6590,3126,6590_3,Point,-72.89087793279892;10.52300653120246
Feature,1,6590,3126,6590_4,Point,-72.89037212593396;10.523635860884667
Feature,1,6598,2971,6598_1,Point,-72.94634096933027;10.499237154739738
Feature,1,6598,2971,6598_2,Point,-72.95141690044474;10.505110011051686
Feature,1,6598,2971,6598_3,Point,-72.95186557924588;10.506323147557552
Feature,2,6603;7008;7011,5541,6603_1,Point,-72.99167826957758;10.351195269316705
Feature,2,6603,5541,6603_2,Point,-72.99080220817105;10.345404749329647
Feature,1,6611,2820,6611_1,Point,-72.95493667706734;10.469825842291618
Feature,1,6611,2820,6611_2,Point,-72.95336050671622;10.473431270888666
Feature,3,6627;7387;7389,6007,6627_1,Point,-72.84587673767147;10.340039303483191
Feature,3,6627,6007,6627_2,Point,-72.83850482853663;10.337820738789858
Feature,3,6627,6007,6627_3,Point,-72.83195033415883;10.337709548850404
Feature,3,6627,6007,6627_4,Point,-72.82436901332154;10.335912147359773
Feature,3,6627,6007,6627_5,Point,-72.8188250097183;10.331177826928334
Feature,3,6627,6007,6627_6,Point,-72.81417013475561;10.325413003883154
Feature,3,6627,6007,6627_7,Point,-72.80683254509056;10.322688135800941
Feature,3,6627,6007,6627_8,Point,-72.79941494820572;10.320610705637026
Feature,3,6627,6007,6627_9,Point,-72.7921942454834;10.318912697229887
Feature,3,6627,6007,6627_10,Point,-72.78561239214423;10.317582845097432
Feature,3,6627,6007,6627_11,Point,-72.77825137905364;10.31834085356052
Feature,3,6627,6007,6627_12,Point,-72.7707517608318;10.320058422062564
Feature,3,6627,6007,6627_13,Point,-72.76336556463322;10.31892410359988
Feature,3,6627,6007,6627_14,Point,-72.75950248268607;10.317849776087224
Feature,1,6634,4696,6634_1,Point,-72.91967556675641;10.525998888346585
Feature,1,6634,4696,6634_2,Point,-72.92328274656887;10.532982738054255
Feature,1,6634,4696,6634_3,Point,-72.92382796190617;10.533347477345936
Feature,1,6637,4696,6637_1,Point,-72.92998738863527;10.527422245760441
Feature,1,6637,4696,6637_2,Point,-72.924015329358;10.532647841875637
Feature,1,6637,4696,6637_3,Point,-72.92382796190617;10.533347477345936
Feature,1,6649,2820,6649_1,Point,-72.93231957680506;10.47889933318347
Feature,1,6649,2820,6649_2,Point,-72.94055110408422;10.479043110645105
Feature,1,6649,2820,6649_3,Point,-72.94764819907489;10.475060514031496
Feature,1,6649,2820,6649_4,Point,-72.94970884643993;10.47322699427792
Feature,1,6665,5406,6665_1,Point,-72.81286964066933;10.426764063062008
Feature,1,6665,5406,6665_2,Point,-72.80537962478326;10.425435082502986
Feature,1,6665,5406,6665_3,Point,-72.80212425193291;10.42271360721615
Feature,1,6681,5541,6681_1,Point,-72.97578421140288;10.324159283305875
Feature,1,6681,5541,6681_2,Point,-72.97784453521517;10.331683470706475
Feature,1,6681,5541,6681_3,Point,-72.97880035540008;10.339264485310544
Feature,1,6681,5541,6681_4,Point,-72.98154540430123;10.344305332644204
Feature,1,6681,5541,6681_5,Point,-72.98285801767841;10.345716659348637
Feature,1,6682,5863,6682_1,Point,-72.93315761736127;10.435066657041414
Feature,1,6682,5863,6682_2,Point,-72.93830700329204;10.441517499120025
Feature,1,6682,5863,6682_3,Point,-72.94619678896602;10.443466515287101
Feature,1,6682,5863,6682_4,Point,-72.95425490102248;10.444668926544825
Feature,1,6682,5863,6682_5,Point,-72.9621779542511;10.445828681439993
Feature,1,6682,5863,6682_6,Point,-72.97022743275207;10.444433742689627
Feature,1,6682,5863,6682_7,Point,-72.97181274893785;10.444624600712682
Feature,1,6686,5542,6686_1,Point,-73.0188092926419;10.304720595762786
Feature,1,6686,5542,6686_2,Point,-73.01586809501146;10.307956705691964
Feature,1,6705,6417,6705_1,Point,-72.82174210271964;10.463790805936465
Feature,1,6705,6417,6705_2,Point,-72.81529499793118;10.459686952615305
Feature,1,6705,6417,6705_3,Point,-72.80888722454672;10.45471216132041
Feature,1,6705,6417,6705_4,Point,-72.8074058177731;10.450767986772085
Feature,1,6706,3873,6706_1,Point,-72.96825770243623;10.401395612537248
Feature,1,6706,3873,6706_2,Point,-72.96789160665318;10.393386816891484
Feature,1,6706,3873,6706_3,Point,-72.96722407817347;10.391807718480583
Feature,2,6708;7437;7440,3873,6708_1,Point,-72.9520567848366;10.379508677095693
Feature,2,6708,3873,6708_2,Point,-72.95885307145639;10.383777136161767
Feature,2,6708,3873,6708_3,Point,-72.96532348316076;10.38922012934514
Feature,2,6708,3873,6708_4,Point,-72.96658440532187;10.39189405333814
Feature,2,6709;7532;7537,5406,6709_1,Point,-72.80411637416383;10.3728369590822
Feature,2,6709,5406,6709_2,Point,-72.80388998917498;10.380508195058676
Feature,2,6709,5406,6709_3,Point,-72.80404979459006;10.388241812755073
Feature,2,6709,5406,6709_4,Point,-72.80478300534432;10.395439552794384
Feature,2,6709,5406,6709_5,Point,-72.80461306630617;10.403208408473663
Feature,2,6709,5406,6709_6,Point,-72.80418788428622;10.410735722762961
Feature,2,6709,5406,6709_7,Point,-72.80489618853558;10.418019365676132
Feature,2,6709,5406,6709_8,Point,-72.80579387523986;10.420208139338541
Feature,2,6757;6962;6963,6223,6757_1,Point,-72.81235914046623;10.499607811471675
Feature,2,6757,6223,6757_2,Point,-72.80445614649337;10.500547453593985
Feature,2,6757,6223,6757_3,Point,-72.79673061971744;10.498053675914688
Feature,2,6758;7473;7475,6223,6758_1,Point,-72.8452867313069;10.465939345827966
Feature,2,6758,6223,6758_2,Point,-72.83751850882074;10.466847270559745
Feature,2,6758,6223,6758_3,Point,-72.83245015406574;10.472008217589432
Feature,2,6758,6223,6758_4,Point,-72.82907118601513;10.479025025366797
Feature,2,6758,6223,6758_5,Point,-72.82140798698762;10.481351075504802
Feature,2,6758,6223,6758_6,Point,-72.81354303435718;10.480226766940033
Feature,2,6758,6223,6758_7,Point,-72.8077250629033;10.483306271333026
Feature,2,6758,6223,6758_8,Point,-72.80438885207798;10.49021256068235
Feature,2,6758,6223,6758_9,Point,-72.79877626050146;10.496146091491724
Feature,1,6777,5541,6777_1,Point,-72.97330493112266;10.340685206303869
Feature,1,6777,5541,6777_2,Point,-72.9768203838504;10.34767310665755
Feature,1,6777,5541,6777_3,Point,-72.97718266915435;10.348121615454753
Feature,1,6784,5863,6784_1,Point,-72.97367767413242;10.438670699584705
Feature,1,6785,5863,6785_1,Point,-72.95959089902095;10.428366999922437
Feature,1,6785,5863,6785_2,Point,-72.96292111342758;10.43579753462064
Feature,1,6785,5863,6785_3,Point,-72.96992573831564;10.439900649066898
Feature,1,6794,5788,6794_1,Point,-72.98207217303586;10.425526829922275
Feature,1,6795,5788,6795_1,Point,-72.96895888442823;10.420020399311252
Feature,1,6795,5788,6795_2,Point,-72.97702321690281;10.419372949606522
Feature,1,6795,5788,6795_3,Point,-72.98408137947217;10.421901107941025
Feature,1,6796,6758,6796_1,Point,-72.79408645256166;10.487822379728593
Feature,1,6796,6758,6796_2,Point,-72.79777919374531;10.495088059306513
Feature,1,6796,6758,6796_3,Point,-72.79877737108785;10.495989122827295
Feature,1,6811,3126,6811_1,Point,-72.89079035295683;10.502398096508784
Feature,1,6811,3126,6811_2,Point,-72.8838720785475;10.507052076799189
Feature,1,6811,3126,6811_3,Point,-72.87922471270606;10.51090759460527
Feature,1,6814,5542,6814_1,Point,-73.01043630309762;10.300782292395805
Feature,1,6814,5542,6814_2,Point,-73.01006610136066;10.301593549063226
Feature,1,6823,5406,6823_1,Point,-72.81921837379919;10.419757659874922
Feature,1,6823,5406,6823_2,Point,-72.81679046754746;10.41440857943918
Feature,2,6829;7205;7206,6627,6829_1,Point,-72.79815139225995;10.338089863596371
Feature,2,6829,6627,6829_2,Point,-72.79713946886042;10.330339286874688
Feature,2,6829,6627,6829_3,Point,-72.7918036460544;10.324254124673255
Feature,2,6829,6627,6829_4,Point,-72.78710972022729;10.318358159610803
Feature,2,6829,6627,6829_5,Point,-72.78688399562496;10.317767479292582
Feature,1,6836,5575,6836_1,Point,-73.03622178075014;10.293527573881187
Feature,1,6839,5575,6839_1,Point,-73.0373070052281;10.295161251032637
Feature,1,6850,5541,6850_1,Point,-72.95853526018907;10.365991488043731
Feature,1,6850,5541,6850_2,Point,-72.96314045766096;10.359725727748572
Feature,1,6850,5541,6850_3,Point,-72.96812940947758;10.352930465841926
Feature,1,6850,5541,6850_4,Point,-72.9709769602881;10.347811400464629
Feature,1,6859,3126,6859_1,Point,-72.85179708293225;10.501775109404036
Feature,1,6859,3126,6859_2,Point,-72.8598360049832;10.503560877666988
Feature,1,6859,3126,6859_3,Point,-72.86748846236972;10.504268584241542
Feature,1,6859,3126,6859_4,Point,-72.87387870087001;10.50834104632527
Feature,1,6859,3126,6859_5,Point,-72.87531739048453;10.507989145274584
Feature,1,6889,5406,6889_1,Point,-72.82178132408652;10.405675535965853
Feature,1,6889,5406,6889_2,Point,-72.82145558956725;10.413357267362866
Feature,1,6889,5406,6889_3,Point,-72.82089691011969;10.414707713063722
Feature,2,6897;7394;7395,6627,6897_1,Point,-72.83210127532121;10.298913037174923
Feature,2,6897,6627,6897_2,Point,-72.82442536351667;10.300756364974244
Feature,2,6897,6627,6897_3,Point,-72.81678087474883;10.301940351912855
Feature,2,6897,6627,6897_4,Point,-72.81022405832049;10.305562591813082
Feature,2,6897,6627,6897_5,Point,-72.80331747286733;10.30911270458138
Feature,2,6897,6627,6897_6,Point,-72.79726878854812;10.312144486306398
Feature,2,6897,6627,6897_7,Point,-72.79476726113029;10.317877393685517
Feature,2,6897,6627,6897_8,Point,-72.79399836843214;10.318448830396722
Feature,1,6904,6757,6904_1,Point,-72.80948809084032;10.50528201203855
Feature,1,6904,6757,6904_2,Point,-72.8073365139345;10.499573169571281
Feature,1,6905,2820,6905_1,Point,-72.94400150188993;10.466230276526234
Feature,1,6905,2820,6905_2,Point,-72.94242226074435;10.470287553454673
Feature,2,6921,5542,6921_1,Point,-73.0014886074743;10.272163154044794
Feature,2,6921,5542,6921_2,Point,-73.0017250560557;10.279949821509252
Feature,2,6921,5542,6921_3,Point,-73.00284354291293;10.28754684096328
Feature,2,6921,5542,6921_4,Point,-73.00426767680852;10.294699103055322
Feature,2,6921,5542,6921_5,Point,-73.00425182956887;10.297218885487991
Feature,1,6932,6758,6932_1,Point,-72.80429009642867;10.478312675682448
Feature,1,6932,6758,6932_2,Point,-72.80873715584754;10.482229714085593
Feature,1,6934,3873,6934_1,Point,-72.94704524394703;10.405960630208368
Feature,1,6934,3873,6934_2,Point,-72.94973842678013;10.399017925891044
Feature,1,6941,5541,6941_1,Point,-72.96166992215053;10.34711989230032
Feature,1,6941,5541,6941_2,Point,-72.96532482389499;10.346600664784699
Feature,1,6962,6757,6962_1,Point,-72.83280629135804;10.501013369520738
Feature,1,6962,6757,6962_2,Point,-72.82607366122382;10.501356507955938
Feature,1,6962,6757,6962_3,Point,-72.81864760132711;10.500283741683385
Feature,1,6963,6757,6963_1,Point,-72.82442513640635;10.51107879859453
Feature,1,6963,6757,6963_2,Point,-72.81930660360383;10.505032425597467
Feature,1,6963,6757,6963_3,Point,-72.81327050257204;10.500067322309599
Feature,1,6964,6728,6964_1,Point,-72.81751037190594;10.52034056596073
Feature,1,6964,6728,6964_2,Point,-72.81133288534987;10.525063433245277
Feature,1,6964,6728,6964_3,Point,-72.8105868975073;10.533143448127893
Feature,1,6964,6728,6964_4,Point,-72.8115474742256;10.53701990307496
Feature,1,6976,6758,6976_1,Point,-72.81188693492362;10.475834342398395
Feature,1,6976,6758,6976_2,Point,-72.81168083010293;10.479177025350408
Feature,2,6989;7758;7759,5406,6989_1,Point,-72.83143335935243;10.396160481239987
Feature,2,6989,5406,6989_2,Point,-72.83086936438389;10.403713215055857
Feature,2,6989,5406,6989_3,Point,-72.83196638168741;10.411517361611546
Feature,2,6989,5406,6989_4,Point,-72.83205135040853;10.412433527217335
Feature,1,7002,6897,7002_1,Point,-72.79771439895323;10.309074567291038
Feature,1,7002,6897,7002_2,Point,-72.79834634227439;10.310073065921022
Feature,1,7008,6603,7008_1,Point,-72.99357635159511;10.35419002740425
Feature,1,7011,6603,7011_1,Point,-72.9900981631219;10.3556145861244
Feature,1,7012,3873,7012_1,Point,-72.9370965175766;10.391524955978099
Feature,1,7012,3873,7012_2,Point,-72.94266015528913;10.397286890020506
Feature,1,7012,3873,7012_3,Point,-72.94353481257528;10.39825507053051
Feature,2,7017;7376;7377,3126,7017_1,Point,-72.90124920424063;10.48185940535605
Feature,2,7017,3126,7017_2,Point,-72.89483945885242;10.487221166731144
Feature,2,7017,3126,7017_3,Point,-72.88727265418743;10.490570015363193
Feature,2,7017,3126,7017_4,Point,-72.87998370178484;10.494275674791355
Feature,2,7017,3126,7017_5,Point,-72.87795226596658;10.49661830971928
Feature,1,7019,5542,7019_1,Point,-72.99478915483942;10.29245999478492
Feature,1,7019,5542,7019_2,Point,-72.996765742469;10.297443795775111
Feature,1,7020,6571,7020_1,Point,-72.77917333220807;10.401767744441242
Feature,1,7020,6571,7020_2,Point,-72.78511040008821;10.406960498596797
Feature,1,7022,6571,7022_1,Point,-72.78447500938786;10.387885940522642
Feature,1,7022,6571,7022_2,Point,-72.78660987431373;10.395854506010759
Feature,1,7022,6571,7022_3,Point,-72.7912365702563;10.401120405878975
Feature,1,7022,6571,7022_4,Point,-72.7912446472642;10.40775439679724
Feature,1,7029,2971,7029_1,Point,-72.91964238083696;10.490024683355788
Feature,1,7029,2971,7029_2,Point,-72.92269975211204;10.49718464502349
Feature,1,7029,2971,7029_3,Point,-72.92952185885655;10.500845306803106
Feature,1,7029,2971,7029_4,Point,-72.93506803784938;10.50512284919567
Feature,1,7029,2971,7029_5,Point,-72.93721031259295;10.512614673725361
Feature,1,7030,2971,7030_1,Point,-72.90735697016652;10.497084551667081
Feature,1,7030,2971,7030_2,Point,-72.91050891554794;10.503722208305584
Feature,1,7030,2971,7030_3,Point,-72.91669700005299;10.50836243255021
Feature,1,7030,2971,7030_4,Point,-72.92311216985006;10.512824930121244
Feature,1,7030,2971,7030_5,Point,-72.93081611943722;10.515315743949614
Feature,1,7038,6627,7038_1,Point,-72.81386096714301;10.323464558853228
Feature,1,7038,6627,7038_2,Point,-72.81230126341974;10.324628953538845
Feature,2,7043;7384;7390,3126,7043_1,Point,-72.86009518424527;10.49035241735086
Feature,2,7043,3126,7043_2,Point,-72.86750646402638;10.49314649222842
Feature,2,7043,3126,7043_3,Point,-72.87557391623587;10.494687501851015
Feature,2,7043,3126,7043_4,Point,-72.8775048958558;10.49525955062511
Feature,2,7044;7482;7483,3126,7044_1,Point,-72.87189480761675;10.474252834219865
Feature,2,7044,3126,7044_2,Point,-72.87257329073712;10.481883526696844
Feature,2,7044,3126,7044_3,Point,-72.87402454682542;10.489766265581567
Feature,2,7045;7396;7397,3126,7045_1,Point,-72.88666124405778;10.478328174157022
Feature,2,7045,3126,7045_2,Point,-72.88724628953429;10.486322926666865
Feature,2,7045,3126,7045_3,Point,-72.8816335581044;10.491490942364292
